date,Volume,Open,High,Low,Close,ATR,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot,Worth,CC
2020-11-26 12:00:00,30751516.46,513.25,525.78,509.4200000000001,524.91,13.331724667539136,False,False,False,False,False,1.0,524.91,6.0,621.53,601.1129074594064,0.02271797369702866
2020-11-26 13:00:00,17620766.33,524.91,525.56,512.23,512.54,13.331638434162176,False,False,False,False,False,2.0,512.54,1.0,621.53,601.1129074594064,-0.023565944638128444
2020-11-26 14:00:00,35171569.96,512.54,516.01,502.43,503.59,13.344056512454067,False,False,False,False,False,2.0,503.59,1.0,621.53,601.1129074594064,-0.017462051742302975
2020-11-26 15:00:00,29412589.79,503.59,519.16,502.1,508.23,13.52985368683136,False,False,False,False,False,1.0,508.23,6.0,621.53,601.1129074594064,0.009213844595802323
2020-11-26 16:00:00,44472676.28,508.23,511.93,495.96,497.83,13.651861002489794,False,False,False,False,False,2.0,497.83,1.0,621.53,601.1129074594064,-0.020463176121047644
2020-11-26 17:00:00,55084771.5,497.83,498.03,484.25,496.92,13.658267952365302,False,False,False,False,False,2.0,496.92,1.0,621.53,601.1129074594064,-0.0018279332302191253
2020-11-26 18:00:00,25063285.16,496.9200000000001,503.29,493.8,495.76,13.449854554747038,False,True,False,False,False,2.0,495.76,1.0,495.76,601.1129074594064,-0.002334379779441398
2020-11-26 19:00:00,27874123.43,495.76,504.14,489.48,501.5,13.510361827009685,False,False,True,False,False,1.0,501.5,6.0,495.76,599.550013900012,0.01157818299177027
2020-11-26 20:00:00,47979027.97,501.5,524.03,501.21999999999997,523.25,13.975343735659202,False,False,False,False,False,1.0,523.25,6.0,495.76,625.5524322496137,0.04336989032901295
2020-11-26 21:00:00,22764922.59,523.25,524.01,513.12,513.93,13.82107654887624,False,False,False,False,False,2.0,513.93,1.0,495.76,614.4102465476234,-0.017811753463927493
2020-11-26 22:00:00,10915562.62,513.93,522.37,513.9,521.53,13.55352272143243,False,False,False,False,False,1.0,521.53,6.0,495.76,623.4961490513923,0.014788006148697352
2020-11-26 23:00:00,10710673.91,521.53,521.67,513.55,520.22,13.281846585360809,False,False,False,False,False,1.0,521.53,5.0,495.76,621.9300263829796,-0.002511840162598422
2020-11-27 00:00:00,17367315.69,520.22,530.84,516.25,529.39,13.34725425609277,False,False,False,False,False,1.0,529.39,6.0,495.76,632.8928850618692,0.01762715774095569
